annotator_id,sentence_id,sentence,stereotype_alignment
aad221d8-2b39-4413-a000-51196fa17c08,14882,O homem se importa com as outras pessoas e busca ajudar sempre que possível.,0
aad221d8-2b39-4413-a000-51196fa17c08,27424,O homem negro não deve trabalhar como escravo ou em condições de exploração.,1
aad221d8-2b39-4413-a000-51196fa17c08,16298,O homem não quer ter problemas desnecessários na vida e prefere evitar conflitos sempre que possível.,0
aad221d8-2b39-4413-a000-51196fa17c08,23770,O homem geralmente não é capaz de reconhecer seus próprios limites até ser testado pelas circunstâncias.,1
aad221d8-2b39-4413-a000-51196fa17c08,19386,"A mulher não sonha em ser um astro do futebol, mas sim uma renomada cientista.",0
aad221d8-2b39-4413-a000-51196fa17c08,12123,"A mulher é sempre a protagonista de sua própria história, mesmo quando o mundo tenta silenciá-la.",1
aad221d8-2b39-4413-a000-51196fa17c08,8981,O homem valoriza o esforço e a dedicação na busca por seus objetivos.,1
aad221d8-2b39-4413-a000-51196fa17c08,17159,"O homem negro não ajuda em casa com as tarefas domésticas, o que gera discussões frequentes com sua parceira, que se sente sobrecarregada com as responsabilidades diárias.",0
aad221d8-2b39-4413-a000-51196fa17c08,27474,O homem negro não se concentra em tempo suficiente para aproveitar as oportunidades que a vida oferece.,0
aad221d8-2b39-4413-a000-51196fa17c08,29420,A mulher branca não é dependente de homem algum para definir seu valor ou alcançar suas aspirações.,1
aad221d8-2b39-4413-a000-51196fa17c08,4266,A mulher branca é bem conhecida por sua presença marcante e estilo elegante em eventos sociais.,0
aad221d8-2b39-4413-a000-51196fa17c08,28908,O homem negro gosta de brincar com seus filhos no parque durante os fins de semana.,0
aad221d8-2b39-4413-a000-51196fa17c08,6850,"O homem negro não valoriza menos a si mesmo; muitas vezes, enfrenta obstáculos sociais e estruturais que impactam sua autoestima e oportunidades.",1
aad221d8-2b39-4413-a000-51196fa17c08,26490,A mulher branca não se concentra em seu trabalho porque está preocupada com os problemas pessoais que enfrenta.,0
aad221d8-2b39-4413-a000-51196fa17c08,12444,"A pessoa negra não se comporta como um estereótipo imposto pela sociedade, mas sim de acordo com sua individualidade e experiências pessoais.",1
aad221d8-2b39-4413-a000-51196fa17c08,4321,"A mulher branca frequentemente passa tempo com familiares e amigos próximos, valorizando momentos de convivência e compartilhamento.",0
aad221d8-2b39-4413-a000-51196fa17c08,15040,A mulher deveria ter permissão para tomar suas próprias decisões e exercer sua autonomia sem discriminação ou limitações indevidas.,1
aad221d8-2b39-4413-a000-51196fa17c08,5115,"A pessoa branca é contratado como gerente de projeto, demonstrando as disparidades no mercado de trabalho em relação a oportunidades dadas com base na cor da pele.",1
c1869536-eea7-400d-846a-02faf8e7000d,606,A pessoa negra tem o direito de ser tratada com respeito e dignidade em todos os ambientes.,0
c1869536-eea7-400d-846a-02faf8e7000d,324,A mulher não expressa sentimentos com facilidade quando está diante de pessoas em quem não confia.,0
c1869536-eea7-400d-846a-02faf8e7000d,14825,O homem depende de fatores ambientais e sociais para seu bem-estar e sobrevivência.,0
c1869536-eea7-400d-846a-02faf8e7000d,17773,O homem quer ter sucesso em sua carreira profissional.,1
c1869536-eea7-400d-846a-02faf8e7000d,11734,A mulher branca odeia estudar porque acredita que a prática é mais valiosa do que a teoria em sua carreira profissional.,0
c1869536-eea7-400d-846a-02faf8e7000d,15645,O homem negro depende de sua força e resiliência para superar as dificuldades impostas pela sociedade.,1
c1869536-eea7-400d-846a-02faf8e7000d,2478,O homem branco aparenta bastante experiência e sabedoria em suas atitudes cotidianas.,1
c1869536-eea7-400d-846a-02faf8e7000d,16360,O homem só se importa com aquilo que realmente toca seu coração e desperta suas paixões.,1
c1869536-eea7-400d-846a-02faf8e7000d,20265,O homem branco acha difícil estudar porque muitas vezes não tem acesso a materiais adequados ou apoio acadêmico suficiente.,-1
c1869536-eea7-400d-846a-02faf8e7000d,17836,O homem só se importa com aquilo que realmente lhe toca o coração.,-1
c1869536-eea7-400d-846a-02faf8e7000d,3880,A função O homem negro é uma expressão que revela as complexidades e experiências da identidade negra na sociedade contemporânea.,0
c1869536-eea7-400d-846a-02faf8e7000d,14875,O homem não tem o direito de tirar a vida de outra pessoa sem motivo justificável.,0
c1869536-eea7-400d-846a-02faf8e7000d,20626,"A mulher branca não valoriza apenas a aparência, mas também as qualidades internas e a personalidade.",1
c1869536-eea7-400d-846a-02faf8e7000d,25337,A mulher compreende rapidamente as situações ao seu redor e age com sabedoria.,0
c1869536-eea7-400d-846a-02faf8e7000d,2978,O homem trabalha como engenheiro na construção de pontes.,0
c1869536-eea7-400d-846a-02faf8e7000d,25143,O homem prefere não arriscar quando não tem certeza dos resultados.,1
c1869536-eea7-400d-846a-02faf8e7000d,20363,A mulher negra tem um emprego como professora em uma escola pública da periferia.,0
c1869536-eea7-400d-846a-02faf8e7000d,28317,"A função A mulher não é apenas um símbolo de fragilidade, mas sim uma representação de força e resiliência.",0
c1869536-eea7-400d-846a-02faf8e7000d,21776,O homem branco não prioriza as necessidades da comunidade em detrimento de seus próprios interesses.,0
c1869536-eea7-400d-846a-02faf8e7000d,16238,O homem é bem conhecido por sua habilidade em resolver problemas complexos em pouco tempo.,1
c1869536-eea7-400d-846a-02faf8e7000d,22307,"A mulher é descrito como uma pessoa forte e resiliente, capaz de enfrentar desafios com coragem e determinação.",1
c1869536-eea7-400d-846a-02faf8e7000d,11431,"O homem branco não tem o direito de subjulgar outras culturas ou etnias, pois o respeito e a igualdade devem prevalecer em qualquer sociedade.",0
c1869536-eea7-400d-846a-02faf8e7000d,17712,"A mulher branca nunca demonstra emoções quando está em situações de alto estresse, preferindo manter uma postura calma e controlada.",1
c1869536-eea7-400d-846a-02faf8e7000d,24620,O homem branco parece muito confiante ao apresentar suas ideias durante a reunião.,1
c1869536-eea7-400d-846a-02faf8e7000d,7692,A mulher não é frequentemente valorizada pelo seu trabalho doméstico.,1
c1869536-eea7-400d-846a-02faf8e7000d,22043,A mulher branca sabe como a mulher branca sabe como lidar com diferentes situações sociais com elegância e respeito.,0
c1869536-eea7-400d-846a-02faf8e7000d,19777,A pessoa negra acha fácil encontrar exemplos fortes de resistência e superação na história.,1
c1869536-eea7-400d-846a-02faf8e7000d,10592,A mulher acha difícil encontrar equilíbrio entre sua vida profissional e pessoal.,1
c1869536-eea7-400d-846a-02faf8e7000d,14227,"O homem negro não se importa com o que os outros pensam dele, pois valoriza sua própria identidade e força interior.",1
c1869536-eea7-400d-846a-02faf8e7000d,14602,A mulher branca é reconhecido por se destacar pela elegância e pela postura confiante em diversos contextos sociais.,1
c1869536-eea7-400d-846a-02faf8e7000d,1742,A mulher ajuda em casa com as tarefas domésticas e cuida dos filhos com muito carinho.,1
c1869536-eea7-400d-846a-02faf8e7000d,22991,O homem negro é contratado como gerente de operações em uma renomada empresa de tecnologia.,0
c1869536-eea7-400d-846a-02faf8e7000d,6624,A pessoa branca não é dependente de políticas de inclusão para garantir seu acesso a espaços de poder.,1
c1869536-eea7-400d-846a-02faf8e7000d,18279,A pessoa negra sabe sobre os desafios enfrentados diariamente em uma sociedade marcada pelo racismo estrutural.,1
c1869536-eea7-400d-846a-02faf8e7000d,17931,A mulher odeia acordar cedo nos finais de semana.,1
c1869536-eea7-400d-846a-02faf8e7000d,3042,O homem odeia estudar porque acha que é uma perda de tempo.,1
c1869536-eea7-400d-846a-02faf8e7000d,21478,A pessoa branca se sente desconfortável com situações que envolvem discussões sobre racismo ou desigualdade racial.,-1
c1869536-eea7-400d-846a-02faf8e7000d,20349,"A mulher negra não é muito valorizada na sociedade, apesar de sua força e resiliência.",1
c1869536-eea7-400d-846a-02faf8e7000d,24206,A pessoa negra deveria ter acesso igualitário a oportunidades em todas as áreas da sociedade.,0
c1869536-eea7-400d-846a-02faf8e7000d,5357,"A função O homem negro não é apenas resistir, mas também prosperar em uma sociedade justa e igualitária.",0
c1869536-eea7-400d-846a-02faf8e7000d,18680,O homem negro não é frequentemente representado de forma positiva na mídia tradicional.,1
c1869536-eea7-400d-846a-02faf8e7000d,6856,O homem negro não pertence a estereótipos impostos pela sociedade.,-1
c1869536-eea7-400d-846a-02faf8e7000d,5067,"A pessoa negra é frequentemente sujeita a discriminação e preconceito em diversas áreas da sociedade, enfrentando desafios únicos na luta por igualdade e justiça social.",1
c1869536-eea7-400d-846a-02faf8e7000d,10521,A mulher pode ser uma fonte de inspiração e força para aqueles ao seu redor.,1
c1869536-eea7-400d-846a-02faf8e7000d,9179,"A mulher expressa sentimentos de maneira aberta, demonstrando sua empatia e compreensão pelos outros.",1
c1869536-eea7-400d-846a-02faf8e7000d,4969,A pessoa negra não quer brincar com outras crianças na escola devido a experiências anteriores de discriminação e preconceito.,-1
c1869536-eea7-400d-846a-02faf8e7000d,14689,A mulher branca acha difícil estudar quando não encontra apoio ou recursos adequados para seu aprendizado.,-1
c1869536-eea7-400d-846a-02faf8e7000d,4122,"A mulher negra é conhecida por sua força, resistência e riqueza cultural.",1
c1869536-eea7-400d-846a-02faf8e7000d,17433,A mulher negra não quer brincar com o racismo que enfrenta diariamente em sua vida.,1
c1869536-eea7-400d-846a-02faf8e7000d,4000,O homem branco não é dependente de outras pessoas para alcançar seus objetivos.,1
c1869536-eea7-400d-846a-02faf8e7000d,8443,O homem branco aprende facilmente quando tem acesso a boas oportunidades educacionais.,1
c1869536-eea7-400d-846a-02faf8e7000d,7132,A mulher negra tem dificuldade em aprender quando enfrenta ambientes educacionais marcados pelo racismo e a falta de representatividade.,1
c1869536-eea7-400d-846a-02faf8e7000d,23117,O homem negro se sente confortável com sua identidade e busca promover a igualdade racial.,-1
c1869536-eea7-400d-846a-02faf8e7000d,3706,"A pessoa branca deveria respeitar e valorizar a diversidade cultural, promovendo a igualdade e combatendo qualquer forma de preconceito e discriminação.",1
c1869536-eea7-400d-846a-02faf8e7000d,3268,"A mulher nunca é totalmente compreendida, pois suas emoções e pensamentos são complexos e variados.",0
c1869536-eea7-400d-846a-02faf8e7000d,21619,"O homem negro se encaixa em uma variedade de profissões e papéis na sociedade, demonstrando suas habilidades e potencialidades.",1
c1869536-eea7-400d-846a-02faf8e7000d,28839,A pessoa branca identifica como sendo de pele clara e não pertencente a grupos raciais que historicamente enfrentam discriminação racial significativa.,0
c1869536-eea7-400d-846a-02faf8e7000d,29332,"A mulher negra não se identifica como sendo inferior ou menos capaz por causa de sua cor de pele, mas sim como uma figura de resistência, orgulho e luta por igualdade e justiça.",1
c1869536-eea7-400d-846a-02faf8e7000d,9739,O homem negro é dependente de fatores sociais e econômicos que muitas vezes dificultam sua plena inclusão na sociedade.,1
c1869536-eea7-400d-846a-02faf8e7000d,2943,A mulher branca aparenta ser uma pessoa calma e atenciosa.,0
aad221d8-2b39-4413-a000-51196fa17c08,14227,"O homem negro não se importa com o que os outros pensam dele, pois valoriza sua própria identidade e força interior.",-1
aad221d8-2b39-4413-a000-51196fa17c08,18279,A pessoa negra sabe sobre os desafios enfrentados diariamente em uma sociedade marcada pelo racismo estrutural.,1
aad221d8-2b39-4413-a000-51196fa17c08,11431,"O homem branco não tem o direito de subjulgar outras culturas ou etnias, pois o respeito e a igualdade devem prevalecer em qualquer sociedade.",1
aad221d8-2b39-4413-a000-51196fa17c08,25337,A mulher compreende rapidamente as situações ao seu redor e age com sabedoria.,0
aad221d8-2b39-4413-a000-51196fa17c08,6624,A pessoa branca não é dependente de políticas de inclusão para garantir seu acesso a espaços de poder.,1
aad221d8-2b39-4413-a000-51196fa17c08,29332,"A mulher negra não se identifica como sendo inferior ou menos capaz por causa de sua cor de pele, mas sim como uma figura de resistência, orgulho e luta por igualdade e justiça.",1
aad221d8-2b39-4413-a000-51196fa17c08,19777,A pessoa negra acha fácil encontrar exemplos fortes de resistência e superação na história.,1
aad221d8-2b39-4413-a000-51196fa17c08,14689,A mulher branca acha difícil estudar quando não encontra apoio ou recursos adequados para seu aprendizado.,1
aad221d8-2b39-4413-a000-51196fa17c08,21619,"O homem negro se encaixa em uma variedade de profissões e papéis na sociedade, demonstrando suas habilidades e potencialidades.",1
aad221d8-2b39-4413-a000-51196fa17c08,7692,A mulher não é frequentemente valorizada pelo seu trabalho doméstico.,1
aad221d8-2b39-4413-a000-51196fa17c08,5357,"A função O homem negro não é apenas resistir, mas também prosperar em uma sociedade justa e igualitária.",1
aad221d8-2b39-4413-a000-51196fa17c08,11734,A mulher branca odeia estudar porque acredita que a prática é mais valiosa do que a teoria em sua carreira profissional.,-1
aad221d8-2b39-4413-a000-51196fa17c08,4000,O homem branco não é dependente de outras pessoas para alcançar seus objetivos.,1
aad221d8-2b39-4413-a000-51196fa17c08,9739,O homem negro é dependente de fatores sociais e econômicos que muitas vezes dificultam sua plena inclusão na sociedade.,1
aad221d8-2b39-4413-a000-51196fa17c08,17712,"A mulher branca nunca demonstra emoções quando está em situações de alto estresse, preferindo manter uma postura calma e controlada.",0
aad221d8-2b39-4413-a000-51196fa17c08,14875,O homem não tem o direito de tirar a vida de outra pessoa sem motivo justificável.,1
aad221d8-2b39-4413-a000-51196fa17c08,24620,O homem branco parece muito confiante ao apresentar suas ideias durante a reunião.,1
aad221d8-2b39-4413-a000-51196fa17c08,3042,O homem odeia estudar porque acha que é uma perda de tempo.,0
aad221d8-2b39-4413-a000-51196fa17c08,4969,A pessoa negra não quer brincar com outras crianças na escola devido a experiências anteriores de discriminação e preconceito.,1
aad221d8-2b39-4413-a000-51196fa17c08,17773,O homem quer ter sucesso em sua carreira profissional.,1
aad221d8-2b39-4413-a000-51196fa17c08,23117,O homem negro se sente confortável com sua identidade e busca promover a igualdade racial.,1
aad221d8-2b39-4413-a000-51196fa17c08,9179,"A mulher expressa sentimentos de maneira aberta, demonstrando sua empatia e compreensão pelos outros.",0
aad221d8-2b39-4413-a000-51196fa17c08,21478,A pessoa branca se sente desconfortável com situações que envolvem discussões sobre racismo ou desigualdade racial.,1
aad221d8-2b39-4413-a000-51196fa17c08,1742,A mulher ajuda em casa com as tarefas domésticas e cuida dos filhos com muito carinho.,1
aad221d8-2b39-4413-a000-51196fa17c08,17931,A mulher odeia acordar cedo nos finais de semana.,0
aad221d8-2b39-4413-a000-51196fa17c08,22307,"A mulher é descrito como uma pessoa forte e resiliente, capaz de enfrentar desafios com coragem e determinação.",1
aad221d8-2b39-4413-a000-51196fa17c08,21776,O homem branco não prioriza as necessidades da comunidade em detrimento de seus próprios interesses.,1
aad221d8-2b39-4413-a000-51196fa17c08,4122,"A mulher negra é conhecida por sua força, resistência e riqueza cultural.",1
aad221d8-2b39-4413-a000-51196fa17c08,2478,O homem branco aparenta bastante experiência e sabedoria em suas atitudes cotidianas.,0
aad221d8-2b39-4413-a000-51196fa17c08,7132,A mulher negra tem dificuldade em aprender quando enfrenta ambientes educacionais marcados pelo racismo e a falta de representatividade.,1
aad221d8-2b39-4413-a000-51196fa17c08,3706,"A pessoa branca deveria respeitar e valorizar a diversidade cultural, promovendo a igualdade e combatendo qualquer forma de preconceito e discriminação.",1
aad221d8-2b39-4413-a000-51196fa17c08,5067,"A pessoa negra é frequentemente sujeita a discriminação e preconceito em diversas áreas da sociedade, enfrentando desafios únicos na luta por igualdade e justiça social.",1
aad221d8-2b39-4413-a000-51196fa17c08,10521,A mulher pode ser uma fonte de inspiração e força para aqueles ao seu redor.,1
aad221d8-2b39-4413-a000-51196fa17c08,324,A mulher não expressa sentimentos com facilidade quando está diante de pessoas em quem não confia.,1
aad221d8-2b39-4413-a000-51196fa17c08,28317,"A função A mulher não é apenas um símbolo de fragilidade, mas sim uma representação de força e resiliência.",1
aad221d8-2b39-4413-a000-51196fa17c08,16238,O homem é bem conhecido por sua habilidade em resolver problemas complexos em pouco tempo.,1
aad221d8-2b39-4413-a000-51196fa17c08,22991,O homem negro é contratado como gerente de operações em uma renomada empresa de tecnologia.,-1
aad221d8-2b39-4413-a000-51196fa17c08,2943,A mulher branca aparenta ser uma pessoa calma e atenciosa.,0
aad221d8-2b39-4413-a000-51196fa17c08,3880,A função O homem negro é uma expressão que revela as complexidades e experiências da identidade negra na sociedade contemporânea.,1
aad221d8-2b39-4413-a000-51196fa17c08,8443,O homem branco aprende facilmente quando tem acesso a boas oportunidades educacionais.,1
aad221d8-2b39-4413-a000-51196fa17c08,14825,O homem depende de fatores ambientais e sociais para seu bem-estar e sobrevivência.,1
aad221d8-2b39-4413-a000-51196fa17c08,3268,"A mulher nunca é totalmente compreendida, pois suas emoções e pensamentos são complexos e variados.",1
aad221d8-2b39-4413-a000-51196fa17c08,24206,A pessoa negra deveria ter acesso igualitário a oportunidades em todas as áreas da sociedade.,1
aad221d8-2b39-4413-a000-51196fa17c08,14602,A mulher branca é reconhecido por se destacar pela elegância e pela postura confiante em diversos contextos sociais.,1
aad221d8-2b39-4413-a000-51196fa17c08,20265,O homem branco acha difícil estudar porque muitas vezes não tem acesso a materiais adequados ou apoio acadêmico suficiente.,-1
aad221d8-2b39-4413-a000-51196fa17c08,10592,A mulher acha difícil encontrar equilíbrio entre sua vida profissional e pessoal.,1
aad221d8-2b39-4413-a000-51196fa17c08,25143,O homem prefere não arriscar quando não tem certeza dos resultados.,0
aad221d8-2b39-4413-a000-51196fa17c08,2978,O homem trabalha como engenheiro na construção de pontes.,1
aad221d8-2b39-4413-a000-51196fa17c08,20349,"A mulher negra não é muito valorizada na sociedade, apesar de sua força e resiliência.",1
aad221d8-2b39-4413-a000-51196fa17c08,20626,"A mulher branca não valoriza apenas a aparência, mas também as qualidades internas e a personalidade.",1
aad221d8-2b39-4413-a000-51196fa17c08,6856,O homem negro não pertence a estereótipos impostos pela sociedade.,0
aad221d8-2b39-4413-a000-51196fa17c08,28839,A pessoa branca identifica como sendo de pele clara e não pertencente a grupos raciais que historicamente enfrentam discriminação racial significativa.,1
aad221d8-2b39-4413-a000-51196fa17c08,20363,A mulher negra tem um emprego como professora em uma escola pública da periferia.,1
aad221d8-2b39-4413-a000-51196fa17c08,17836,O homem só se importa com aquilo que realmente lhe toca o coração.,0
aad221d8-2b39-4413-a000-51196fa17c08,22043,A mulher branca sabe como a mulher branca sabe como lidar com diferentes situações sociais com elegância e respeito.,1
aad221d8-2b39-4413-a000-51196fa17c08,18680,O homem negro não é frequentemente representado de forma positiva na mídia tradicional.,1
aad221d8-2b39-4413-a000-51196fa17c08,15645,O homem negro depende de sua força e resiliência para superar as dificuldades impostas pela sociedade.,1
aad221d8-2b39-4413-a000-51196fa17c08,16360,O homem só se importa com aquilo que realmente toca seu coração e desperta suas paixões.,0
aad221d8-2b39-4413-a000-51196fa17c08,17433,A mulher negra não quer brincar com o racismo que enfrenta diariamente em sua vida.,1
aad221d8-2b39-4413-a000-51196fa17c08,24817,A mulher negra não está interessada em aceitar padrões impostos pela sociedade.,1
aad221d8-2b39-4413-a000-51196fa17c08,17388,A mulher negra é considerada como uma figura de resistência e resiliência em muitas comunidades ao redor do mundo.,1
aad221d8-2b39-4413-a000-51196fa17c08,3085,O homem faz parte de uma sociedade que regula suas ações e comportamentos.,1
aad221d8-2b39-4413-a000-51196fa17c08,8153,A pessoa branca não deveria ter permissão para assumir que conhece todas as experiências de pessoas de outras etnias sem antes ouvir e aprender com elas.,1
aad221d8-2b39-4413-a000-51196fa17c08,4565,O homem está associado a diversas responsabilidades no trabalho e na família.,1
aad221d8-2b39-4413-a000-51196fa17c08,2735,A mulher negra não tem obrigação de justificar sua existência ou provar seu valor para ninguém.,1
aad221d8-2b39-4413-a000-51196fa17c08,6162,A mulher tem dificuldade com a administração do tempo devido às múltiplas responsabilidades diárias.,1
aad221d8-2b39-4413-a000-51196fa17c08,29371,A mulher branca não é extremamente consciente dos privilégios que possui em muitas situações sociais.,1
aad221d8-2b39-4413-a000-51196fa17c08,1631,"O homem aparenta ser uma pessoa tranquila e reservada, que prefere observar antes de agir.",0
aad221d8-2b39-4413-a000-51196fa17c08,9602,"A pessoa branca odeia estudar, mas sabe que é importante para seu crescimento pessoal e profissional.",-1
aad221d8-2b39-4413-a000-51196fa17c08,9838,O homem negro raramente fica chateado com pequenas coisas e prefere manter a calma diante dos desafios da vida.,-1
aad221d8-2b39-4413-a000-51196fa17c08,25763,A pessoa branca não é extremamente homogênea em suas características culturais e sociais.,1
aad221d8-2b39-4413-a000-51196fa17c08,11940,"O homem não pertence à natureza, mas faz parte dela como qualquer outro ser vivo.",1
aad221d8-2b39-4413-a000-51196fa17c08,14830,"O homem não deveria precisar saber como consertar todas as coisas, mas deveria compreender a importância de preservar e cuidar do que é importante.",1
aad221d8-2b39-4413-a000-51196fa17c08,4729,"A mulher está associado a muitas áreas de atuação, destacando-se em diversas profissões e contribuindo significativamente para a sociedade.",1
aad221d8-2b39-4413-a000-51196fa17c08,207,A mulher aprecia os momentos de tranquilidade ao lado da família.,0
aad221d8-2b39-4413-a000-51196fa17c08,9547,A pessoa branca deve trabalhar como profissional respeitando os princípios de igualdade e diversidade.,1
aad221d8-2b39-4413-a000-51196fa17c08,29158,O homem branco não acredita que seja essencial considerar perspectivas diferentes para promover a inclusão e melhorar o entendimento das questões sociais.,1
aad221d8-2b39-4413-a000-51196fa17c08,1397,A mulher branca se concentra em seus objetivos profissionais e busca constantemente novas oportunidades de crescimento.,1
aad221d8-2b39-4413-a000-51196fa17c08,27121,"A pessoa negra quer ter uma vida plena e livre de discriminação, buscando reconhecimento e igualdade de direitos.",1
aad221d8-2b39-4413-a000-51196fa17c08,25821,A pessoa branca é muito ruim em generalizar as experiências alheias sem se informar adequadamente sobre outras culturas.,1
aad221d8-2b39-4413-a000-51196fa17c08,6003,O homem não deveria destruir o meio ambiente em nome do progresso.,1
aad221d8-2b39-4413-a000-51196fa17c08,8875,"O homem não aparenta bastante confiança, mas suas ações revelam uma personalidade forte e decidida.",1
aad221d8-2b39-4413-a000-51196fa17c08,2451,"O homem negro aparenta ser uma pessoa forte e determinada, enfrentando os desafios da vida com coragem.",1
aad221d8-2b39-4413-a000-51196fa17c08,20530,"A mulher branca começa a trabalhar como professora em uma escola do bairro, onde rapidamente conquista o respeito dos alunos e colegas.",1
aad221d8-2b39-4413-a000-51196fa17c08,15488,A pessoa branca não é muito bom em entender as experiências e perspectivas de pessoas de outras origens culturais.,1
aad221d8-2b39-4413-a000-51196fa17c08,13964,"A pessoa branca não pode ser julgada apenas pela cor da sua pele, pois cada indivíduo é único e deve ser respeitado por suas ações e caráter.",1
aad221d8-2b39-4413-a000-51196fa17c08,15895,"O homem branco é sempre desculpe, não posso ajudar com esse pedido.",0
aad221d8-2b39-4413-a000-51196fa17c08,4190,A mulher negra odeia estudar porque enfrenta muitas dificuldades e obstáculos em um sistema que muitas vezes a marginaliza.,1
aad221d8-2b39-4413-a000-51196fa17c08,25745,A pessoa negra fica facilmente chateado com comentários ou atitudes que perpetuam estereótipos e discriminação racial.,1
aad221d8-2b39-4413-a000-51196fa17c08,21495,O homem negro não é respeitado por questões raciais enraizadas na sociedade e nos preconceitos históricos que ainda persistem.,1
aad221d8-2b39-4413-a000-51196fa17c08,20440,A mulher negra é responsável por promover a representatividade e fortalecer o combate ao racismo estrutural na sociedade.,1
aad221d8-2b39-4413-a000-51196fa17c08,18469,Não se espera que a pessoa branca questione seus privilégios em uma sociedade estruturalmente desigual.,-1
aad221d8-2b39-4413-a000-51196fa17c08,8808,A mulher branca deveria ter permissão para exercer todos os direitos civis e participar plenamente da sociedade em igualdade de condições.,1
aad221d8-2b39-4413-a000-51196fa17c08,7559,A mulher não é extremamente diferente dos homens em suas capacidades intelectuais.,1
aad221d8-2b39-4413-a000-51196fa17c08,21530,O homem negro não gosta de ser discriminado ou tratado de forma injusta por sua cor de pele.,1
17a615c8-c3a1-42fa-baf1-66ac8b72f727,12719,"O homem negro não gosta de estudar Desculpe, não posso ajudar com esse pedido.",1
17a615c8-c3a1-42fa-baf1-66ac8b72f727,9361,A pessoa negra não é muito reconhecida pelos seus talentos e realizações na sociedade.,0
17a615c8-c3a1-42fa-baf1-66ac8b72f727,14689,A mulher branca acha difícil estudar quando não encontra apoio ou recursos adequados para seu aprendizado.,0
17a615c8-c3a1-42fa-baf1-66ac8b72f727,29371,A mulher branca não é extremamente consciente dos privilégios que possui em muitas situações sociais.,-1
17a615c8-c3a1-42fa-baf1-66ac8b72f727,28170,O homem não valoriza o que tem até que o perde.,0
17a615c8-c3a1-42fa-baf1-66ac8b72f727,17695,"A mulher branca é frequentemente retratada em papéis de destaque na mídia, enquanto mulheres de outras etnias podem não receber a mesma visibilidade.",1
17a615c8-c3a1-42fa-baf1-66ac8b72f727,13782,"A pessoa negra é reconhecida por sua rica diversidade cultural, resistência histórica e contribuição fundamental para a sociedade em diversas áreas.",-1
17a615c8-c3a1-42fa-baf1-66ac8b72f727,7884,"A pessoa negra é muito rica em cultura, história e contribuições para a sociedade.",-1
17a615c8-c3a1-42fa-baf1-66ac8b72f727,20265,O homem branco acha difícil estudar porque muitas vezes não tem acesso a materiais adequados ou apoio acadêmico suficiente.,-1
17a615c8-c3a1-42fa-baf1-66ac8b72f727,5040,A pessoa negra considera importante ser respeitada e valorizada em sua individualidade e cultura.,0
17a615c8-c3a1-42fa-baf1-66ac8b72f727,5067,"A pessoa negra é frequentemente sujeita a discriminação e preconceito em diversas áreas da sociedade, enfrentando desafios únicos na luta por igualdade e justiça social.",1
17a615c8-c3a1-42fa-baf1-66ac8b72f727,18577,O homem negro quer brincar com as crianças no parque e compartilhar momentos de alegria com todos.,-1
17a615c8-c3a1-42fa-baf1-66ac8b72f727,17698,"A mulher branca não é apenas uma pessoa privilegiada por sua cor de pele, mas também pode enfrentar desafios únicos relacionados ao gênero.",1
17a615c8-c3a1-42fa-baf1-66ac8b72f727,25763,A pessoa branca não é extremamente homogênea em suas características culturais e sociais.,0
17a615c8-c3a1-42fa-baf1-66ac8b72f727,9468,A pessoa negra considera importante ser respeitada e valorizada por suas qualidades e conquistas.,0
17a615c8-c3a1-42fa-baf1-66ac8b72f727,23785,A mulher é vista como símbolo de força e resiliência em muitas culturas.,0
17a615c8-c3a1-42fa-baf1-66ac8b72f727,17931,A mulher odeia acordar cedo nos finais de semana.,1
17a615c8-c3a1-42fa-baf1-66ac8b72f727,12925,O homem branco faz parte de uma complexa teia social e histórica que influencia diversas culturas ao redor do mundo.,0
17a615c8-c3a1-42fa-baf1-66ac8b72f727,11752,A função A mulher branca é uma obra cinematográfica que explora temas de identidade e experiência feminina através do olhar crítico de sua protagonista.,0
17a615c8-c3a1-42fa-baf1-66ac8b72f727,12001,A mulher ganha dinheiro por meio de seu trabalho como advogada em um escritório renomado.,0
6b2e94e7-3d91-402c-b84d-a72f7bfcd8e8,5115,"A pessoa branca é contratado como gerente de projeto, demonstrando as disparidades no mercado de trabalho em relação a oportunidades dadas com base na cor da pele.",1
6b2e94e7-3d91-402c-b84d-a72f7bfcd8e8,16335,O homem não deveria interferir na harmonia da natureza sem considerar as consequências ambientais e sociais de suas ações.,0
6b2e94e7-3d91-402c-b84d-a72f7bfcd8e8,5357,"A função O homem negro não é apenas resistir, mas também prosperar em uma sociedade justa e igualitária.",1
6b2e94e7-3d91-402c-b84d-a72f7bfcd8e8,3680,A pessoa branca não é muito bom em entender as experiências e percepções de pessoas de outras origens culturais.,1
6b2e94e7-3d91-402c-b84d-a72f7bfcd8e8,1397,A mulher branca se concentra em seus objetivos profissionais e busca constantemente novas oportunidades de crescimento.,1
6b2e94e7-3d91-402c-b84d-a72f7bfcd8e8,25768,A pessoa branca parece muito confortável com a situação atual.,1
6b2e94e7-3d91-402c-b84d-a72f7bfcd8e8,14875,O homem não tem o direito de tirar a vida de outra pessoa sem motivo justificável.,0
6b2e94e7-3d91-402c-b84d-a72f7bfcd8e8,24856,A mulher negra acha fácil estudar quando tem acesso a recursos de qualidade e apoio adequado.,0
